12852: Kommunefordelt månedslønn, etter region, statistikkmål, arbeidssted/bosted, kjønn, alder, avtalt/vanlig arbeidstid per uke, statistikkvariabel og år;;;;;;;;
;;;;;;;;
0704 Tønsberg (1988-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0706 Sandefjord (-2016);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0709 Larvik (1988-2017);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0710 Sandefjord (2017-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0711 Svelvik (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0712 Larvik (2018-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0713 Sande (Vestfold) (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0714 Hof (-2017);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0715 Holmestrand (2018-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0716 Re (2002-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0719 Andebu (-2016);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0720 Stokke (-2016);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0722 Nøtterøy (-2017);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0723 Tjøme (-2017);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0728 Lardal (-2017);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0729 Færder (2018-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0799 Uoppgitt kommune Vestfold;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0805 Porsgrunn (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0806 Skien (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0807 Notodden (1913-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0811 Siljan (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0814 Bamble (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0815 Kragerø (1960-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0817 Drangedal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0819 Nome (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0821 Bø (Telemark) (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0822 Sauherad (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0826 Tinn (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0827 Hjartdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0828 Seljord (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0829 Kviteseid (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0830 Nissedal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0831 Fyresdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0833 Tokke (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0834 Vinje (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0899 Uoppgitt kommune Telemark;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
4201 Risør;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46300;49370;51990
;;Bor i regionen;Begge kjønn;I alt;I alt;49200;52780;55260
4202 Grimstad;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47960;50920;53430
;;Bor i regionen;Begge kjønn;I alt;I alt;49920;53270;56000
4203 Arendal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;51140;54180;57110
;;Bor i regionen;Begge kjønn;I alt;I alt;51250;54500;57440
4204 Kristiansand;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50960;54330;57240
;;Bor i regionen;Begge kjønn;I alt;I alt;51340;54690;57550
4205 Lindesnes;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47520;50420;52990
;;Bor i regionen;Begge kjønn;I alt;I alt;49590;52680;55570
4206 Farsund;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46820;49990;52310
;;Bor i regionen;Begge kjønn;I alt;I alt;49120;52320;55290
4207 Flekkefjord;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48200;51170;54710
;;Bor i regionen;Begge kjønn;I alt;I alt;50270;53250;56360
4211 Gjerstad;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43530;47320;50100
;;Bor i regionen;Begge kjønn;I alt;I alt;47130;49470;52250
4212 Vegårshei;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44790;47980;50870
;;Bor i regionen;Begge kjønn;I alt;I alt;48420;52090;54230
4213 Tvedestrand;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46050;49000;51550
;;Bor i regionen;Begge kjønn;I alt;I alt;49410;52110;54760
4214 Froland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47290;50010;52090
;;Bor i regionen;Begge kjønn;I alt;I alt;47520;50530;53590
4215 Lillesand;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48240;50290;53450
;;Bor i regionen;Begge kjønn;I alt;I alt;51930;54520;57680
4216 Birkenes;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44040;47030;49670
;;Bor i regionen;Begge kjønn;I alt;I alt;46780;49820;52840
4217 Åmli;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44670;48750;50970
;;Bor i regionen;Begge kjønn;I alt;I alt;48450;51210;53620
4218 Iveland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45600;49250;52830
;;Bor i regionen;Begge kjønn;I alt;I alt;46330;49720;51880
4219 Evje og Hornnes;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44770;47450;50560
;;Bor i regionen;Begge kjønn;I alt;I alt;46470;49130;52280
4220 Bygland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45790;48650;51960
;;Bor i regionen;Begge kjønn;I alt;I alt;48420;51260;52990
4221 Valle;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47160;50320;53090
;;Bor i regionen;Begge kjønn;I alt;I alt;48480;51240;54960
4222 Bykle;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45800;48050;50660
;;Bor i regionen;Begge kjønn;I alt;I alt;47370;49340;52300
4223 Vennesla;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46370;49080;52340
;;Bor i regionen;Begge kjønn;I alt;I alt;47100;49860;52880
4224 Åseral;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44810;46630;48980
;;Bor i regionen;Begge kjønn;I alt;I alt;48160;51810;54450
4225 Lyngdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45710;48310;50860
;;Bor i regionen;Begge kjønn;I alt;I alt;47640;50370;53180
4226 Hægebostad;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46290;52590;52150
;;Bor i regionen;Begge kjønn;I alt;I alt;48620;54120;54570
4227 Kvinesdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46350;49760;52020
;;Bor i regionen;Begge kjønn;I alt;I alt;48160;51720;54590
4228 Sirdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48920;52870;56360
;;Bor i regionen;Begge kjønn;I alt;I alt;48720;52040;54920
0901 Risør (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0904 Grimstad (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0906 Arendal (1992-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0911 Gjerstad (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0912 Vegårshei (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0914 Tvedestrand (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0919 Froland (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0926 Lillesand (1962-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0928 Birkenes (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0929 Åmli (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0935 Iveland (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0937 Evje og Hornnes (1960-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0938 Bygland (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0940 Valle (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0941 Bykle (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0999 Uoppgitt kommune Aust-Agder;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1001 Kristiansand (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1002 Mandal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1003 Farsund (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1004 Flekkefjord (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1014 Vennesla (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1017 Songdalen (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1018 Søgne (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1021 Marnardal (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1026 Åseral (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1027 Audnedal (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1029 Lindesnes (1964-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1032 Lyngdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1034 Hægebostad (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1037 Kvinesdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1046 Sirdal (1960-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1099 Uoppgitt kommune Vest-Agder;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1101 Eigersund;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49160;52140;55310
;;Bor i regionen;Begge kjønn;I alt;I alt;51110;54300;57360
1102 Sandnes (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1103 Stavanger;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;59810;63780;66950
;;Bor i regionen;Begge kjønn;I alt;I alt;61000;64740;68170
1106 Haugesund;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;51710;55030;58050
;;Bor i regionen;Begge kjønn;I alt;I alt;53270;56610;59760
1108 Sandnes;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;56010;58860;62670
;;Bor i regionen;Begge kjønn;I alt;I alt;55400;58910;62030
1111 Sokndal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47920;50470;53160
;;Bor i regionen;Begge kjønn;I alt;I alt;49830;52910;55420
1112 Lund;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48790;51890;54040
;;Bor i regionen;Begge kjønn;I alt;I alt;48050;51130;52850
1114 Bjerkreim;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45470;49360;53310
;;Bor i regionen;Begge kjønn;I alt;I alt;48630;51990;55250
1119 Hå;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47120;50000;52690
;;Bor i regionen;Begge kjønn;I alt;I alt;48500;51540;54250
1120 Klepp;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47740;50890;54310
;;Bor i regionen;Begge kjønn;I alt;I alt;51320;54470;57680
1121 Time;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49110;52420;55340
;;Bor i regionen;Begge kjønn;I alt;I alt;52920;56100;59110
1122 Gjesdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46490;49780;51640
;;Bor i regionen;Begge kjønn;I alt;I alt;50890;53910;56490
1124 Sola;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;64470;67170;70620
;;Bor i regionen;Begge kjønn;I alt;I alt;60420;64230;67920
1127 Randaberg;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49920;52150;55610
;;Bor i regionen;Begge kjønn;I alt;I alt;56890;60380;63280
1129 Forsand (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1130 Strand;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46980;50430;53360
;;Bor i regionen;Begge kjønn;I alt;I alt;52230;55400;58520
1133 Hjelmeland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47980;51940;54910
;;Bor i regionen;Begge kjønn;I alt;I alt;49860;53110;55800
1134 Suldal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46650;51250;54220
;;Bor i regionen;Begge kjønn;I alt;I alt;48860;52220;54500
1135 Sauda;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48690;52030;54580
;;Bor i regionen;Begge kjønn;I alt;I alt;50630;54200;56550
1141 Finnøy (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1142 Rennesøy (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1144 Kvitsøy;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49860;53480;54450
;;Bor i regionen;Begge kjønn;I alt;I alt;52630;56010;59460
1145 Bokn;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49750;52160;53850
;;Bor i regionen;Begge kjønn;I alt;I alt;53070;56830;59670
1146 Tysvær;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;52860;57350;61540
;;Bor i regionen;Begge kjønn;I alt;I alt;52020;55730;58920
1149 Karmøy;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50100;52690;55380
;;Bor i regionen;Begge kjønn;I alt;I alt;52250;55160;58220
1151 Utsira;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;56720;60400;62620
;;Bor i regionen;Begge kjønn;I alt;I alt;54510;60060;63170
1154 Vindafjord (1965-2005);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1159 Ølen (2002-2005);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
1160 Vindafjord;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48220;51540;54510
;;Bor i regionen;Begge kjønn;I alt;I alt;49940;53190;55890
1199 Uoppgitt kommune Rogaland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
4601 Bergen;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;54540;58110;61280
;;Bor i regionen;Begge kjønn;I alt;I alt;54880;58280;61420
4602 Kinn;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47890;51170;54340
;;Bor i regionen;Begge kjønn;I alt;I alt;49680;52780;56040
4611 Etne;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44640;47690;50340
;;Bor i regionen;Begge kjønn;I alt;I alt;49450;52390;55250
4612 Sveio;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47900;50380;52700
;;Bor i regionen;Begge kjønn;I alt;I alt;51120;54300;57020
4613 Bømlo;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50810;53400;56730
;;Bor i regionen;Begge kjønn;I alt;I alt;52790;56070;58960
4614 Stord;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49970;52880;55660
;;Bor i regionen;Begge kjønn;I alt;I alt;52450;55780;58610
4615 Fitjar;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45200;50040;52260
;;Bor i regionen;Begge kjønn;I alt;I alt;50100;53390;56370
4616 Tysnes;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48900;52360;55580
;;Bor i regionen;Begge kjønn;I alt;I alt;52350;56140;59490
4617 Kvinnherad;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47930;50950;53550
;;Bor i regionen;Begge kjønn;I alt;I alt;50900;53820;56890
4618 Ullensvang;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47510;49700;52710
;;Bor i regionen;Begge kjønn;I alt;I alt;49450;52340;55340
4619 Eidfjord;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48180;51340;54390
;;Bor i regionen;Begge kjønn;I alt;I alt;49380;52760;55840
4620 Ulvik;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45920;48890;53100
;;Bor i regionen;Begge kjønn;I alt;I alt;47660;50970;53470
4621 Voss;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46950;49470;52210
;;Bor i regionen;Begge kjønn;I alt;I alt;49250;52050;54940
4622 Kvam;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47380;50280;52980
;;Bor i regionen;Begge kjønn;I alt;I alt;50900;53850;56990
4623 Samnanger;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46260;49620;52110
;;Bor i regionen;Begge kjønn;I alt;I alt;50400;53460;56840
4624 Bjørnafjorden;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48010;51130;53830
;;Bor i regionen;Begge kjønn;I alt;I alt;52250;55440;58560
4625 Austevoll;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;52880;55970;59910
;;Bor i regionen;Begge kjønn;I alt;I alt;52230;55830;59370
4626 Øygarden;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49800;53370;56190
;;Bor i regionen;Begge kjønn;I alt;I alt;52100;55710;58580
4627 Askøy;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48850;52100;54910
;;Bor i regionen;Begge kjønn;I alt;I alt;52450;55810;58770
4628 Vaksdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48170;49910;52220
;;Bor i regionen;Begge kjønn;I alt;I alt;49640;52650;54950
4629 Modalen;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49590;53230;55740
;;Bor i regionen;Begge kjønn;I alt;I alt;49810;51780;53640
4630 Osterøy;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46670;49960;52410
;;Bor i regionen;Begge kjønn;I alt;I alt;47840;51080;53920
4631 Alver;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49140;52120;55570
;;Bor i regionen;Begge kjønn;I alt;I alt;51410;54630;57710
4632 Austrheim;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47000;49600;52200
;;Bor i regionen;Begge kjønn;I alt;I alt;52710;55630;58850
4633 Fedje;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;56660;58490;:
;;Bor i regionen;Begge kjønn;I alt;I alt;52880;54690;61200
4634 Masfjorden;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46140;49650;52380
;;Bor i regionen;Begge kjønn;I alt;I alt;49660;52770;55350
4635 Gulen;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47040;50020;53970
;;Bor i regionen;Begge kjønn;I alt;I alt;48010;51230;54720
4636 Solund;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47970;50710;54850
;;Bor i regionen;Begge kjønn;I alt;I alt;48620;51640;54650
4637 Hyllestad;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47100;51120;53070
;;Bor i regionen;Begge kjønn;I alt;I alt;47830;49760;53530
4638 Høyanger;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47800;50690;54350
;;Bor i regionen;Begge kjønn;I alt;I alt;49320;52480;55790
4639 Vik;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46880;50950;52760
;;Bor i regionen;Begge kjønn;I alt;I alt;48350;51820;53770
4640 Sogndal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49260;52230;54450
;;Bor i regionen;Begge kjønn;I alt;I alt;49200;52350;54650
4641 Aurland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46400;48680;50830
;;Bor i regionen;Begge kjønn;I alt;I alt;47930;50250;52480
4642 Lærdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46970;49940;52140
;;Bor i regionen;Begge kjønn;I alt;I alt;48460;51090;53940
